id_corretor,sk_house,id_visita,dt_visita,hr_visita,price,predicted_price_70,partner_3p_supply,house_address,house_zipcode,house_neighborhood,house_city,house_lat,house_lng,floor,house_bathrooms,house_bedrooms,house_suites,house_garages,house_type,house_total_area,sk_condo,name,days_published,os,vb,last_price_down,previous_price_variation,date,monday_status,sale_price_agreed
14211,894781218,32203872,2025-06-13,18:00,435000,411882,,Rua Vitor Salzo,05458-060,Alto de Pinheiros,São Paulo,-23.5425285,-46.7170395,450000,1,3,0,0,Apartamento,72,549462,894781218-161.4064180045823201.jpg,120,0,8,2025-03-13,-0.0333,,,
14211,894097052,32139531,2025-06-10,15:00,680000,585393,,R. Tapari,03651-060,Vila Esperança,São Paulo,-23.5293149,-46.5190637,650000,2,2,1,1,Apartamento,60,148579,894097052-275.88293508623775RuaTapariVilaEsperana158Apto2601BlocoA38.jpg,715,1,12,2025-02-03,-0.0413,2024-01-22,Canceladas em negociação,655000
14211,894462361,32030377,2025-06-07,13:00,310000,245254,,Rua Ferreira Viana,04761-010,Vila Socorro,São Paulo,-23.6615504,-46.7207017,300000,1,2,0,1,Apartamento,32,327105,894462361-112.32773657107032IMG9274.jpg,423,0,3,2024-06-20,-0.0161,,,
14211,894685427,32128650,2025-06-10,17:00,310000,345990,,Avenida Mendes da Rocha,02227-001,Jardim Brasil,São Paulo,-23.4777116,-46.5737817,335000,1,2,0,1,Apartamento,48,267151,894685427-985.239693787292IMG7403.jpg,212,1,37,2025-06-02,-0.0313,2025-03-24,Canceladas em negociação,330000
14211,894639133,32203241,2025-06-14,13:30,320000,337853,LopesMatriz,Rua Augusto de Lima,02252-040,Vila Nivi,São Paulo,-23.4809007,-46.5892621,320000,1,2,0,1,Apartamento,37,,894639133-74.0903254155328506b1ac3d-4827-423c-9ca1-c97bb87c3674-LEAD3P-5d284973-f936-4a73-a715-934dd7be2be9.JPEG,256,0,0,,,,,
14211,893813945,32200953,2025-06-12,19:30,695000,701530,,Rua Tapari,03651-060,Vila Esperança,São Paulo,-23.5293149,-46.5190637,850000,2,3,1,1,Apartamento,72,148579,893813945-483.4165936256026MG0399.jpg,169,0,4,2025-05-12,-0.0733,,,
14211,893972858,32203268,2025-06-14,14:00,365000,387383,,Rua Antônio Flaquer,02344-070,Barro Branco (zona Norte),São Paulo,-23.4703526,-46.6091978,421000,2,3,0,1,Apartamento,71,368443,893972858-854.6897483644802MG6541.jpg,835,0,14,2025-06-12,-0.0395,,,
14211,894424528,32072039,2025-06-07,12:30,430000,420738,,Rua Leopoldo de Freitas,03645-010,Vila Esperança,São Paulo,-23.52483,-46.5317902,450000,1,3,0,1,Apartamento,59,,894424528-29.38164669520837402Cod.Imovel17245281.jpg,460,0,3,2024-11-28,-0.0233,,,
14211,894609554,32084565,2025-06-06,20:00,520000,491390,,Avenida do Rio Bonito,04776-000,Socorro,São Paulo,-23.6763982,-46.7116642,530000,2,3,1,1,Apartamento,53,,894609554-701.2715232438583MEe8dc24ef1109f4440772bdafc8d8c911.jpeg,183,0,3,2025-02-26,-0.0566,,,
32346,893920886,32024171,2025-06-05,19:30,489000,575851,,Rua Doutor Paulo Gatti,02468-030,Vila Romero,São Paulo,-23.4897162,-46.6466426,730000,4,5,1,3,Casa,142,,893920886-28.17872320254955IMG4792.jpg,882,0,13,2025-04-08,-0.002,,,
6486,894876683,32156100,2025-06-12,21:30,220000,241137,,Rua Padre Clemente Segura,08051-040,Limoeiro,São Paulo,-23.5095749,-46.4691832,220000,1,2,0,0,Apartamento,42,,894876683-793.4142322175395IMG4175.jpg,59,0,2,,,,,
6486,894876683,32085854,2025-06-07,13:00,220000,241137,,Rua Padre Clemente Segura,08051-040,Limoeiro,São Paulo,-23.5095749,-46.4691832,220000,1,2,0,0,Apartamento,42,,894876683-793.4142322175395IMG4175.jpg,59,0,2,,,,,
6486,893810317,32063545,2025-06-06,13:30,340000,319962,,Rua Croata,05056-020,Lapa,São Paulo,-23.5320946,-46.7057774,430000,1,1,0,1,Apartamento,42,253866,893810317-188.9266244624863IMG0786.JPG,955,3,31,2025-05-19,-0.0286,2025-06-06,Propostas Ongoing,335000
6486,894799719,32087961,2025-06-07,14:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
6486,894870273,31995738,2025-06-04,17:00,790000,738958,,Rua Bom Sucesso,03305-000,Cidade Mãe do Céu,São Paulo,-23.5456091,-46.5760685,820000,3,3,1,2,Casa,125,,894870273-583.3797796161992DSC3188.jpg,64,0,5,2025-05-19,-0.0366,,,
12765,893157822,32094495,2025-06-09,12:00,900000,1013938,,Avenida Rebouças,05402-000,Pinheiros,São Paulo,-23.5613229,-46.6739631,800000,2,2,0,1,Apartamento,92,150852,893157822-771.3376005548528IMG0081.jpg,1544,0,13,2024-08-02,-0.0588,,,
12765,894543847,32094511,2025-06-09,12:30,900000,891126,,Rua Cônego Eugênio Leite,05414-000,Pinheiros,São Paulo,-23.5641449,-46.6801538,950000,1,2,0,1,Apartamento,110,97266,894543847-825.0152664140887IMG9963.jpg,337,0,21,2024-08-19,-0.1053,,,
12765,892892492,32071131,2025-06-06,11:00,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12765,894858396,32196008,2025-06-14,13:45,400000,356019,,Rua Tavares Bastos,05012-020,Pompeia,São Paulo,-23.5333127,-46.6891158,400000,1,1,0,0,Apartamento,39,58169,894858396-904.3231481987001IMG3785.jpg,46,0,0,,,,,
12765,894858396,32197496,2025-06-12,18:00,400000,356019,,Rua Tavares Bastos,05012-020,Pompeia,São Paulo,-23.5333127,-46.6891158,400000,1,1,0,0,Apartamento,39,58169,894858396-904.3231481987001IMG3785.jpg,46,0,0,,,,,
12765,894917379,32184670,2025-06-11,21:30,705000,691076,,Rua Albino Boldasso Gabril,04727-030,Vila Cruzeiro,São Paulo,-23.6436029,-46.7128766,720000,2,2,1,1,Apartamento,63,,894917379-468.3143310531440301Sala2.jpg,20,1,1,2025-06-10,-0.0208,2025-06-11,Propostas em validação,660000
12765,893774557,32063622,2025-06-07,15:00,1500000,1324459,,Rua José Masi,04671-340,Parque Residencial Julia,São Paulo,-23.6608286,-46.6898787,2000000,4,3,1,3,Casa,300,316175,893774557-176.85087213079632Quintoandar2.jpg,994,0,6,2024-10-24,-0.0172,,,
12765,892812585,32001179,2025-06-03,14:00,900000,587555,,Rua Sansão Alves dos Santos,04571-090,Cidade Monções,São Paulo,-23.6057965,-46.6949336,570000,2,2,0,1,Apartamento,70,151026,892812585-641.8114339036425DSC0113.jpg,91,0,25,,,,,
12765,894617577,32042575,2025-06-05,12:00,350000,355647,,Rua Edward Joseph,05709-020,Vila Suzana,São Paulo,-23.6142409,-46.7419311,365000,1,2,0,1,Apartamento,62,99977,894617577-632.5256419360212MG8720.jpg,276,0,23,2025-03-03,-0.0303,,,
12765,894869321,32131484,2025-06-09,17:00,355000,379059,,Rua Heitor Penteado,05438-300,Perdizes,São Paulo,-23.5413633,-46.6967281,355000,1,1,0,0,StudioOuKitchenette,30,504666,894869321-475.094536749472351000323582.jpg,65,0,10,,,,,
12765,894925636,32152706,2025-06-10,15:00,440000,418833,,Avenida Corifeu de Azevedo Marques,05339-003,Vila Lageado,São Paulo,-23.5566604,-46.7505594,450000,2,2,0,1,Casa,75,578401,894925636-501.808610832061854.jpg,13,1,3,2025-06-02,-0.0833,2025-06-10,Propostas Ongoing,374000
12765,894389582,32197653,2025-06-12,18:30,350000,353344,,Rua Faustolo,05041-000,Água Branca,São Paulo,-23.523731,-46.6948709,320000,1,1,1,0,StudioOuKitchenette,34,400016,894389582-119.12919429320579202402050103.jpg,493,0,2,,,,,
12765,894467905,32094484,2025-06-09,11:30,900000,1121143,,Avenida Rebouças,05402-000,Pinheiros,São Paulo,-23.5613992,-46.6739831,900000,2,2,1,1,Apartamento,102,,894467905-705.1548233885303IMG3288.jpeg,420,0,9,,,,,
12765,894309958,32138178,2025-06-09,19:15,550000,559458,,Rua Doutor Georgino Paulino dos Santos,02967-090,Vila Marina,São Paulo,-23.4796893,-46.7038211,680000,3,3,1,2,Casa,107,450627,894309958-145.88244516317138SalaFoto5.jpg,574,1,8,2025-01-07,-0.04,2025-06-09,Propostas Ongoing,467500
12765,893469384,32196830,2025-06-12,17:30,330000,357983,,Rua Heitor Penteado,05437-000,Sumarezinho,São Paulo,-23.5430019,-46.6956052,400000,1,1,0,0,Apartamento,50,12690,893469384-655.712536476204202111Beritheia5A7ok2.jpg,1316,0,29,2025-04-16,-0.0435,,,
12765,894779410,32085101,2025-06-07,14:30,970000,798562,,Rua Henrique Osvaldo,03605-070,Penha de França,São Paulo,-23.5204745,-46.5497747,1007000,4,4,2,4,Casa,200,,894779410-43.29513146560016DSCF7450.JPG,117,1,17,2025-05-30,-0.0102,2025-03-03,Canceladas em negociação,784000
12765,893435727,32200123,2025-06-13,13:30,300000,307100,,Rua Bela Vista do Paraíso,02726-040,Vila Palmeiras,São Paulo,-23.4985834,-46.6871158,350000,1,2,0,1,Apartamento,54,177440,893435727-454.3914051556025DSC1172.jpg,252,1,8,2025-04-28,-0.0323,2025-06-10,Propostas Ongoing,270000
12765,894878812,32037418,2025-06-04,12:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
12765,893454472,32076865,2025-06-07,12:00,1100000,718583,,Rua Marechal Hastinfilo de Moura,05641-000,Vila Suzana,São Paulo,-23.6161349,-46.7371534,880000,2,3,2,2,Apartamento,140,,893454472-997.9775441114602IMG6680.jpg,1337,1,21,2022-04-14,-0.0568,2025-05-13,Canceladas em negociação,950000
12765,894921699,32060342,2025-06-06,16:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
32346,893561165,32008094,2025-06-04,14:00,1070000,1210960,,Rua Doutor Brasílio Machado,01230-010,Santa Cecília,São Paulo,-23.5381201,-46.6591972,1300000,3,3,1,2,Apartamento,160,243828,893561165-403.340630481472418022022IMG9086.jpg,1211,0,28,2025-06-03,-0.0855,,,
12741,893812098,32139056,2025-06-11,19:00,440000,395350,,Avenida Cipriano Rodrigues,03361-010,Vila Formosa,São Paulo,-23.5739784,-46.5321096,450000,2,3,1,1,Apartamento,68,201858,893812098-575.413350304187GENI1305.jpg,955,0,15,2023-01-02,-0.0444,,,
12741,894792295,32007174,2025-06-03,19:30,445000,421867,,Rua do Manifesto,04209-003,Ipiranga,São Paulo,-23.597323,-46.5993272,600000,1,3,0,1,Apartamento,61,,894792295-885.375864657116201.jpg,111,0,9,2025-03-07,-0.0333,,,
12741,893221347,32119637,2025-06-09,16:00,700000,671923,,Rua Rubens Meireles,01141-000,Várzea da Barra Funda,São Paulo,-23.5193459,-46.6661917,700000,1,2,0,1,Apartamento,63,13815,893221347-814.883606158192Sala05.jpg,147,1,20,,,2025-05-22,Canceladas em negociação,600000
12741,892877495,32176098,2025-06-12,12:00,450000,394905,,Rua Maria Paula,01319-001,Bela Vista,São Paulo,-23.5521808,-46.6381974,750000,1,1,1,0,Apartamento,73,27705,892877495-419.8675696715519IMG2358.jpg,1582,1,6,2024-03-26,-0.0455,2025-05-30,Propostas Ongoing,380000
12741,894897446,32130140,2025-06-09,16:30,798000,793946,,Rua Rubens Meireles,01141-000,Várzea da Barra Funda,São Paulo,-23.5193986,-46.6659361,798000,2,2,1,1,Apartamento,66,,894897446-27.50810578808327MG8181.jpg,33,0,2,,,,,
12741,893446371,32019767,2025-06-04,16:30,600000,667819,,Rua Tito Oliani,04256-000,São João Climaco,São Paulo,-23.6297175,-46.5914102,710000,3,3,1,2,Apartamento,150,33109,893446371-20.927438855705027IMG9781.JPG,1347,1,17,2025-05-30,-0.04,2024-04-02,Canceladas em negociação,625000
12741,892877492,32176158,2025-06-12,12:30,450000,450115,,Rua Maria Paula,01319-001,Bela Vista,São Paulo,-23.5521808,-46.6381974,450000,2,3,1,0,Apartamento,73,27705,892877492-458.15079966141970001892877495729.46443025442440001892877492827.839536207606DSC0233.jpg,785,0,15,,,,,
12741,894206905,32119632,2025-06-09,15:30,790000,748597,,Rua Doutor Rubens Meireles,01141-000,Várzea da Barra Funda,São Paulo,-23.5193459,-46.6661917,830000,2,2,1,1,Apartamento,66,,894206905-522.3533093161702Todes.jpg,657,1,18,2024-02-05,-0.0063,2025-02-22,Canceladas em negociação,750000
12741,893031110,32203178,2025-06-14,19:00,330000,345445,, Rua Doutor Heitor Nascimento,02675-031,Jardim Peri,São Paulo,-23.4965862,-46.7050434,420000,1,2,0,1,Apartamento,60,121761,893031110-102.17492444658505DSC4158.jpg,248,0,3,2025-05-14,-0.0435,,,
12741,894313767,32185229,2025-06-12,13:30,410000,499544,,Avenida Brigadeiro Luís Antônio,01318-000,Bela Vista,São Paulo,-23.5534403,-46.6384633,500000,1,2,0,0,Apartamento,80,121339,894313767-845.4769102242722DSC9197.jpg,565,0,4,2024-12-26,-0.0238,,,
12741,894464959,32185125,2025-06-12,13:00,400000,460051,,Rua Maria Paula,01319-907,Bela Vista,São Paulo,-23.5519959,-46.638679,500000,2,2,0,0,Apartamento,64,132598,894464959-47.72510333863966DSC0704.jpg,420,0,15,2024-10-02,-0.0541,,,
12741,894728467,32130194,2025-06-09,17:00,819000,754446,,Rua Doutor Rubens Meireles,01141-000,Várzea da Barra Funda,São Paulo,-23.5193613,-46.6660942,770000,2,2,1,1,Apartamento,66,107627,894728467-336.704893410265IMG0049.jpg,158,0,3,,,,,
12741,894867673,32203208,2025-06-14,18:30,360000,312141,,Rua Monjolo,02961-070,Jardim Monjolo,São Paulo,-23.493367,-46.6975978,360000,1,2,0,1,Apartamento,49,564124,894867673-421.49717353307461.jpg,65,0,1,,,,,
12741,893462916,32087300,2025-06-07,13:30,600000,633182,,Rua Apaçê,05109-005,Vila Nilva,São Paulo,-23.6443742,-46.6487381,630000,3,3,2,2,CasaCondominio,150,195375,893462916-653.7828069155778IMG4590.jpg,1326,1,95,2023-06-30,-0.0323,2023-05-26,Canceladas pós Aceite,590000
12741,894501314,32004827,2025-06-03,19:00,435000,441103,,Rua do Manifesto,04209-003,Ipiranga,São Paulo,-23.597323,-46.5993272,435000,1,3,1,1,Apartamento,68,,894501314-958.3145935372352Tratadas132909.jpg,378,0,28,,,,,
12741,894625116,32010674,2025-06-03,20:00,430000,417271,,Rua do Manifesto,04209-003,Ipiranga,São Paulo,-23.597323,-46.5993272,510000,1,2,0,1,Apartamento,60,,894625116-205.30685004339168DSC0020.JPG,270,0,7,2025-05-12,-0.0465,,,
32346,894472188,31991283,2025-06-04,18:00,870000,864122,,Rua Antônio Sales de Camargo,04137-050,Cursino,São Paulo,-23.6106409,-46.6215472,920000,1,2,0,2,Casa,120,543515,894472188-618.5051240543685IMG9596.jpg,141,0,2,2025-01-23,-0.0543,,,
32346,893220114,31995449,2025-06-04,17:00,872555,834435,,Rua Antônio Sales de Camargo,04137-050,Bosque da Saúde,São Paulo,-23.6104116,-46.6216522,850000,3,2,2,1,Casa,110,94424,893220114-420.6600294358748MCD8072.jpg,1628,0,10,2025-03-06,-0.0256,,,
32335,894719506,32143411,2025-06-10,19:30,535000,471098,,Avenida Joaquina Ramalho,02065-000,Vila Guilherme,São Paulo,-23.509333,-46.6053276,550000,2,3,0,1,Apartamento,80,141908,894719506-311.064231976920912.jpg,174,0,2,2025-01-21,-0.0273,,,
32335,894771802,32140672,2025-06-10,19:00,439000,393731,Revenda,Avenida Joaquina Ramalho,02065-000,Vila Guilherme,São Paulo,-23.509333,-46.6053276,439000,2,2,0,1,Apartamento,68,,894771802-565.408028400529MG1294.jpg,126,0,2,2025-04-23,-0.0433,,,
17011,894849636,32199142,2025-06-13,21:30,399999,373589,DG7,Rua José Piragibe,05585-040,Vila Indiana,São Paulo,-23.571313,-46.7264652,425000,1,2,0,1,Apartamento,52,,894849636-667.313229894104281c468f8-d98c-487d-b49f-cfe2f870579e-LEAD3P-6e7fb6de-6e5f-482b-b009-d91e431ef57e.,81,0,2,2025-04-22,-0.0588,,,
20287,894386096,32150954,2025-06-14,12:00,2820000,2390227,C2Imob,Avenida Francisco Matarazzo,05001-200,Água Branca,São Paulo,-23.5253311,-46.6804754,2600000,5,3,3,3,Apartamento,168,,894386096-442.801495289632555ab7a4-4785-41a2-83ae-dbe19f1182f3-LEAD3P-fa667b13-7544-418b-bbac-cca2835150e0.jpeg,499,0,4,2025-01-15,-0.0213,,,
20287,894888441,32202612,2025-06-13,11:00,875000,875759,,Rua Professor João Arruda,05012-000,Pompeia,São Paulo,-23.5428513,-46.6731558,900000,2,3,1,2,Apartamento,94,,894888441-204.59497584555197IMG3776.jpg,39,0,2,2025-06-05,-0.0278,,,
20287,894814137,32202656,2025-06-13,20:00,900000,886785,SpecialImóveis,Rua Cotoxó,05021-001,Pompeia,São Paulo,-23.5376309,-46.6886769,900000,3,3,1,2,Apartamento,94,,894814137-912.653887537264760c9147f-4824-4ea4-8e87-45f183c93c28-LEAD3P-3e344e0b-7f41-4d56-bd79-a9bf0d41b9a4.jpg,85,0,6,2025-05-28,-0.0323,,,
20287,894903692,32192504,2025-06-12,12:00,2450000,2270723,C2Imob,Rua Bartira,05009-000,Perdizes,São Paulo,-23.5359033,-46.6754247,2450000,5,3,3,2,Apartamento,157,,894903692-798.4260770817207bdc20e10-c111-40d1-82b5-777656c1f5f4-LEAD3P-ce68bbdd-847c-4c06-87b5-9ce185875705.jpeg,32,0,0,,,,,
27565,894854358,32020561,2025-06-04,18:30,1700000,1566328,,Rua Natingui,05443-000,Vila Madalena,São Paulo,-23.5484587,-46.6946034,1800000,2,4,1,3,Apartamento,124,,894854358-58.74363369998748DSCF1684copy.jpg,76,0,7,2025-05-07,-0.0556,,,
27565,893065936,32007598,2025-06-03,12:45,1800000,1572496,,Rua Alfredo Piragibe,05447-010,Vila Madalena,São Paulo,-23.5488094,-46.6970967,1500000,2,3,1,3,Casa,149,69993,893065936-524.5701255678217WhatsAppImage20200503at17.56.211.jpeg,70,0,1,,,,,
27565,894656148,31958131,2025-06-03,12:00,1524000,1463469,,Rua Sebastião Rodrigues,05451-060,Vila Madalena,São Paulo,-23.5437756,-46.7022299,1810000,2,3,1,3,Casa,186,523914,894656148-841.61844566574602.jpg,236,0,4,2025-05-22,-0.0161,,,
27565,894826871,32203217,2025-06-13,12:45,1600000,1463505,,Rua Cristiano Viana,05411-001,Cerqueira César,São Paulo,-23.5549224,-46.6799214,1600000,2,2,1,1,Apartamento,73,,894826871-992.721487557478EOSR8465.JPG,87,0,2,,,,,
27565,894641533,32154932,2025-06-09,13:00,1500000,1403602,,Rua Padre Cerda,05448-050,Vila Madalena,São Paulo,-23.5453254,-46.7020694,1700000,4,3,1,2,Casa,156,,894641533-715.5040484323515IMG2523.jpg,247,1,12,2024-10-09,-0.1176,2025-06-10,Propostas Aceitas,1350000
27565,894641533,32154977,2025-06-10,15:30,1500000,1403602,,Rua Padre Cerda,05448-050,Vila Madalena,São Paulo,-23.5453254,-46.7020694,1700000,4,3,1,2,Casa,156,,894641533-715.5040484323515IMG2523.jpg,247,1,12,2024-10-09,-0.1176,2025-06-10,Propostas Aceitas,1350000
27565,894941398,32117608,2025-06-09,18:00,1000000,978876,,Rua Alves Guimarães,05410-002,Pinheiros,São Paulo,-23.5505528,-46.6817577,1000000,2,2,1,1,Apartamento,58,,894941398-943.450548290873301.jpg,8,0,5,,,,,
27565,894624519,32203230,2025-06-13,13:15,1249000,1332050,,Rua Cristiano Viana,05411-001,Cerqueira César,São Paulo,-23.5550053,-46.6799278,1554900,2,1,1,1,Apartamento,73,198512,894624519-277.7097147183161DSCF0263EnhancedNRcopy.jpg,268,0,9,2025-05-07,-0.0196,,,
27565,894336623,32009501,2025-06-04,17:00,1385000,1358466,,Rua Harmonia,05435-001,Sumarezinho,São Paulo,-23.5497201,-46.6916442,1600000,2,1,1,1,Apartamento,80,457599,894336623-789.3433114163354EEML0076HDR.JPG,547,0,3,2025-06-03,-0.0347,,,
32335,894879687,32073585,2025-06-07,15:45,950000,759932,,Avenida Barão de Monte Mor,05687-010,Real Parque,São Paulo,-23.6101876,-46.7066852,950000,4,3,1,2,Apartamento,105,,894879687-3.7893868086887883IMG9689.jpg,56,1,6,,,2025-04-22,Canceladas pós Aceite,900000
32335,893523795,32134574,2025-06-10,17:15,360000,368237,,Alameda Subtenente Francisco Hierro,02187-040,Parque Novo Mundo,São Paulo,-23.5146531,-46.5652676,330000,2,3,1,1,Apartamento,70,219997,893523795-365.1885260273643MG0002.jpg,1247,1,27,,,2023-02-01,Canceladas em negociação,300000
32335,894111537,32180544,2025-06-14,13:00,375000,354804,,Rua Pedro Malaquias,03447-060,Vila Carrao,São Paulo,-23.553399,-46.5245482,360000,1,3,0,1,Apartamento,62,10384,894111537-650.1082348845438IMG6764.jpg,724,1,34,2025-05-01,-0.0548,2025-01-13,Canceladas em negociação,300000
32335,894562281,32180587,2025-06-14,14:30,330000,323408,,Rua Maria Antonieta,03517-040,Vila Matilde,São Paulo,-23.5434234,-46.5264021,360000,3,2,2,1,CasaCondominio,60,506470,894562281-273.72470390271894IMG8595.jpg,321,1,28,2025-05-05,-0.0435,2024-11-26,Canceladas em negociação,340000
32335,894694345,32130167,2025-06-09,14:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
32335,894352926,32180559,2025-06-14,13:30,380000,376837,,Rua Pedro Malaquias,03447-060,Vila Carrão,São Paulo,-23.553399,-46.5245482,400000,1,2,0,1,Apartamento,69,10384,894352926-348.2026290401281DSC4104.jpg,512,0,14,2025-05-01,-0.0526,,,
32335,894712988,32073277,2025-06-07,14:15,730000,835075,,Rua Barão de Melgaço,05684-030,Morumbi,São Paulo,-23.60842,-46.7075397,925000,3,2,1,2,Apartamento,128,349579,894712988-611.61950658358676DSC9088.jpg,157,0,9,2025-05-26,-0.0201,,,
32335,894685513,32068359,2025-06-05,15:30,800000,783314,,Rua José de Cristo Moreira,05688-090,Real Parque,São Paulo,-23.6134832,-46.7072555,850000,2,2,1,2,Apartamento,99,,894685513-451.5341678059386IMG5503.jpg,211,0,7,2025-06-12,-0.0566,,,
32335,894710136,32180526,2025-06-14,12:30,360000,407423,,Alameda Rainha Santa,03425-060,Vila Carrão,São Paulo,-23.5589603,-46.5395679,500000,1,2,0,1,Apartamento,52,84766,894710136-836.372753946454MG3357.jpg,178,0,34,2025-06-09,-0.0526,,,
31046,894899863,32153952,2025-06-10,16:15,450000,445948,FlowImoveis,Avenida Nove de Julho,01313-000,Bela Vista,São Paulo,-23.5545078,-46.6482922,450000,3,3,2,0,Apartamento,114,,894899863-355.2686170454555bf8173c9-2140-4f2a-b207-275242faec76-LEAD3P-0cef2a3b-950f-4c6e-a802-72909faafdc1.jpg,38,0,1,,,,,
31046,894338633,32153980,2025-06-10,16:45,415000,420383,,Avenida Nove de Julho,01313-000,Bela Vista,São Paulo,-23.5544876,-46.6483438,560000,3,3,2,0,Apartamento,114,,894338633-61.30676416994718DSC03362.jpg,547,0,12,2025-04-22,-0.0349,,,
16811,894516429,31986097,2025-06-04,13:30,1850000,2156774,2APImóveis,Rua Iuru,05724-005,Vila Andrade,São Paulo,-23.6330155,-46.7345769,2100000,5,4,4,4,Apartamento,261,,894516429-243.55152514412282IMG1262.jpg,366,0,6,2025-04-07,-0.0704,,,
32495,892987083,32164180,2025-06-11,13:00,700000,620234,,Rua Aroaba,05315-020,Vila Leopoldina,São Paulo,-23.5342078,-46.73268,700000,2,2,1,1,Apartamento,68,85880,892987083-183.6432578392254MG0790.jpg,259,1,56,,,2025-05-13,Canceladas pós Aceite,680000
32495,894922911,32089921,2025-06-07,12:00,1000000,903865,,Rua Carlos Weber,05303-000,Vila Leopoldina,São Paulo,-23.5264571,-46.7314313,1000000,2,3,1,2,Apartamento,76,,894922911-678.61649403552631000368681.jpg,17,1,8,,,2025-06-09,Propostas Aceitas,990000
32495,892830961,32160881,2025-06-09,13:00,650000,650069,,Rua Aroaba,05315-021,Vila Leopoldina,São Paulo,-23.535293,-46.733066,740000,2,2,1,1,Apartamento,72,85880,892830961-329.4409046124891IMG1024.jpg,1096,2,44,2023-10-31,-0.0308,2025-05-13,Canceladas em negociação,598000
32346,894871153,32177192,2025-06-11,17:00,650000,629126,,Rua Artur Thiré,04146-000,Vila da Saúde,São Paulo,-23.6177357,-46.6284535,650000,1,3,0,3,Casa,180,,894871153-514.6617088639106DSC8033.JPG,61,1,4,,,2025-05-24,Canceladas em negociação,610000
32346,894417905,32166963,2025-06-14,18:30,575000,570641,,Avenida Celso Garcia,03064-000,Tatuapé,São Paulo,-23.5310135,-46.5572221,700000,2,4,1,2,Apartamento,77,,894417905-696.4013347801034IMG1056.JPG,465,1,12,2025-06-03,-0.0417,2025-05-14,Canceladas em negociação,515000
11609,894316685,32134081,2025-06-09,20:30,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A
32328,894843681,32183873,2025-06-13,20:30,575000,544287,,Rua Brigadeiro Galvão,01151-000,Barra Funda,São Paulo,-23.531463,-46.6560408,580000,2,2,1,2,Apartamento,55,,894843681-794.9735456335613R.BrigadeiroGalvo436156Final0042.jpg,85,1,32,2025-04-01,-0.0086,2025-04-15,Canceladas pós Aceite,565000
32328,893282040,32131581,2025-06-13,21:30,650000,551289,,Rua Rosa E Silva,01230-020,Santa Cecilia,São Paulo,-23.5352667,-46.6584128,700000,1,2,1,1,Apartamento,50,13792,893282040-671.6878309129712SITE2015.jpg,1540,0,9,2025-05-30,-0.037,,,
32328,893963142,32183564,2025-06-15,15:00,540000,510354,,Rua Doutor Nogueira Martins,04143-020,Vila da Saúde,São Paulo,-23.6142002,-46.6311531,625000,2,2,0,1,Apartamento,60,,893963142-467.03401516209186MG1662.jpg,841,0,42,2025-05-22,-0.0357,,,
12366,894792664,32155536,2025-06-12,18:15,700000,662650,SpecialImóveis,Rua Serra de Bragança,03318-000,Vila Gomes Cardim,São Paulo,-23.5442722,-46.5661336,700000,1,2,1,1,Apartamento,64,,894792664-59.478587545312216b52288c-07e7-4c55-9437-6e094fbb9554-LEAD3P-af84e862-ec75-4755-b660-3436dac8a909.jpeg,113,0,2,,,,,
12366,893569769,32042485,2025-06-04,14:00,480000,470261,,Rua Marie Nader Calfat,05713-520,Jardim Ampliação,São Paulo,-23.6285584,-46.7296423,450000,2,2,1,1,Apartamento,60,96500,893569769-331.0991870544455WhatsAppImage20220228at13.31.58.jpeg,1201,2,5,,,2025-06-04,Propostas Ongoing,430000
