id_corretor,sk_house,id_visita,dt_visita,hr_visita,price,predicted_price_70,partner_3p_supply,house_address,house_zipcode,house_neighborhood,house_city,house_lat,house_lng,first_price,house_bathrooms,house_bedrooms,house_suites,house_garages,house_type,house_total_area,sk_condo,name,days_published,os,vb,last_price_down,previous_price_variation,date,monday_status,sale_price_agreed,similar listing 1,similar listing 2,similar listing 3,similar listing 4,similar listing 5,similar listing 6,similar listing 7,similar listing 8,similar listing 9,similar listing info 1,similar listing info 2,similar listing info 3,similar listing info 4,similar listing info 5,similar listing info 6,similar listing info 7,similar listing info 8,similar listing info 9
12765,893245478,32303432,6/23/2025,14:30,410000,460342,,Rua Major Dantas Cortez,02206-000,Vila Gustavo,São Paulo,-23.4811009,-46.6000071,448000,1,2,1,1,Apartamento,56,159519,893245478-509.68155565220786DSC3402.JPG,1598,6,49,9/29/2021,-0.0658,45351,Canceladas em negociação,350000,894266586,894506656,893354800,894878076,894411167,894418737,894537806,894626374,894691822,"2. Mesma rua / 894266586-933.049607882296911.jpg / 62 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Major Dantas Cortez, Vila Gustavo - São Paulo / 450000 / Super preço /  / Muitas visitas","3. Menos de 500m / 894506656-883.388497036119MG3592.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua da Esperança, Vila Gustavo - São Paulo / 390000 / Super preço /  / Muitas visitas","3. Menos de 500m / 893354800-673.073186415271MG3518.jpg / 60 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Maestro Villa-lobos, Vila Gustavo - São Paulo / 395000 /  /  / Muitas visitas","3. Menos de 500m / 894878076-519.5678238288821IMG2368.jpg / 50 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Maestro Villa-lobos, Vila Gustavo - São Paulo / 350000 /  /  / ","4. Menos de 1500m / 894411167-812.3903035468777IMG1747.jpg / 49 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Júlio Buono, Vila Gustavo - São Paulo / 345000 / Super preço /  / ","4. Menos de 1500m / 894418737-658.7415531890731MG2067.jpg / 54 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Júlio Buono, Vila Gustavo - São Paulo / 445000 /  / Redução recente / Muitas visitas","4. Menos de 1500m / 894537806-449.68269930427726IMG7444.jpg / 55 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Júlio Buono, Vila Gustavo - São Paulo / 345000 /  /  / ","4. Menos de 1500m / 894626374-353.6557738364677411.jpg / 55 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Júlio Buono, Vila Gustavo - São Paulo / 390000 /  /  / Muitas visitas","4. Menos de 1500m / 894691822-358.2941422707283MG1961.jpg / 58 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua José Osvaldo, Vila Gustavo - São Paulo / 385000 /  /  / Muitas visitas"
32335,894648365,32229222,6/14/2025,18:30,650000,539287,,Rua Serra do Caxambu,08295-170,Vila Carmosina,São Paulo,-23.5501411,-46.4510446,600000,3,5,1,2,Casa,250,523720,894648365-70.62841666946684IMG7215.JPG,244,0,2,6/13/2025,-0.0364,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
16811,894216769,32164784,6/10/2025,13:00,429900,515055,2APImóveis,Rua Joaquim Roseira,05749-290,Jardim Novo Taboao,São Paulo,-23.6204519,-46.747632,470000,2,3,1,1,Apartamento,87,,894216769-554.8466845217973f2b2c0da-5f50-4377-b93f-fa94ce7a0265-LEAD3P-2ba412f0-cf1b-4c30-96e8-a16b9c9fb95c.,665,1,14,4/14/2025,-0.0463,45818,Pós CCV Hub CT,429900,0,0,0,0,0,0,0,0,0,,,,,,,,,
32351,894632196,32274828,6/17/2025,21:00,752000,749138,,Avenida Álvaro Machado Pedrosa,02245-000,Parada Inglesa,São Paulo,-23.4820816,-46.6034692,760000,2,2,1,1,Apartamento,64,,894632196-458.291534831486220240927121235.jpg,266,0,13,12/13/2024,-0.0105,,,,894706910,894510978,894731494,894849468,894622080,894622084,893974023,894183699,0,"2. Mesma rua / 894706910-992.2341339230371IMG0352.JPG / 69 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Álvaro Machado Pedrosa, Parada Inglesa - São Paulo / 735000 / Super preço /  / ","2. Mesma rua / 894510978-231.4059136184803IMG5094.JPG / 65 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Álvaro Machado Pedrosa, Parada Inglesa - São Paulo / 720000 / Super preço /  / Muitas visitas","2. Mesma rua / 894731494-817.565158532834624211982.JPG / 64 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Álvaro Machado Pedrosa, Parada Inglesa - São Paulo / 810000 /  / Redução recente / ","2. Mesma rua / 894849468-146.47436588819986IMG7507.jpg / 70 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Avenida Álvaro Machado Pedrosa, Parada Inglesa - São Paulo / 755000 /  /  / ","3. Menos de 500m / 894622080-698.8340204377101100.jpg / 63 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua São Januário, Parada Inglesa - São Paulo / 690000 /  /  / ","3. Menos de 500m / 894622084-547.8794894924822100.jpg / 63 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua São Januário, Parada Inglesa - São Paulo / 680000 /  /  / ","3. Menos de 500m / 893974023-159.7386021890128200297.jpg / 55 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Cruz de Malta, Parada Inglesa - São Paulo / 650000 /  /  / ","3. Menos de 500m / 894183699-811.6055280566436QuintoAndarRuaPadreAgostinhodeMatos28Apto42001.jpg / 60 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Padre Agostinho de Matos, Parada Inglesa - São Paulo / 630000 /  /  / ",
32346,894862816,32156134,6/14/2025,12:00,395000,391760,,Rua Galeno de Castro,04696-040,Jurubatuba,São Paulo,-23.6657569,-46.7051799,426000,1,2,0,1,Apartamento,44,,894862816-820.317087150483820250408132310.jpg,72,3,13,4/10/2025,-0.0728,45818,Propostas Ongoing,363000,894734020,894744430,894867520,894899584,894700649,894712149,894797728,894861590,894862623,"2. Mesma rua / 894734020-43.151109876747220250113101252.jpg / 42 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Galeno de Castro, Jurubatuba - São Paulo / 440000 /  /  / ","2. Mesma rua / 894744430-54.56838327176106IMG2554.jpg / 42 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Galeno de Castro, Jurubatuba - São Paulo / 420000 /  /  / ","2. Mesma rua / 894867520-651.434324603571812.jpg / 44 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Galeno de Castro, Jurubatuba - São Paulo / 426000 /  /  / ","2. Mesma rua / 894899584-269.591536525982711.jpg / 41 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Galeno de Castro, Jurubatuba - São Paulo / 360000 /  /  / ","2. Mesma rua / 894700649-110.17491192262108Imveis4.jpg / 42 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Galeno de Castro, Jurubatuba - São Paulo / 400000 /  /  / ","2. Mesma rua / 894712149-334.74847924039585DSC7090.jpg / 40 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Galeno de Castro, Jurubatuba - São Paulo / 375000 /  /  / Muitas visitas","2. Mesma rua / 894797728-514.603711498366DSC1525.JPG / 42 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Galeno de Castro, Jurubatuba - São Paulo / 385000 /  /  / Muitas visitas","2. Mesma rua / 894861590-822.7377017822411IMG4696.JPG / 42 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Galeno de Castro, Jurubatuba - São Paulo / 350000 / Super preço /  / Muitas visitas","2. Mesma rua / 894862623-279.6011164575587IMG0972.JPG / 42 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Rua Galeno de Castro, Jurubatuba - São Paulo / 379000 /  / Redução recente / Muitas visitas"
32328,894340857,32318831,6/20/2025,12:30,325000,299835,,Avenida Carlos Liviero,04186-100,Sacoma,São Paulo,-23.6454045,-46.5933855,320000,1,2,0,1,Apartamento,50,,894340857-443.6614186892267MCD0249.jpg,555,0,10,,,,,,894145345,894703673,894937906,893881379,894569803,894828478,894843704,894484092,894854776,"2. Mesma rua / 894145345-708.7906257184126ZO50697.jpg / 52 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Carlos Liviero, Sacoma - São Paulo / 300000 / Super preço /  / ","2. Mesma rua / 894703673-546.281429530263FTQA1.jpg / 48 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Carlos Liviero, Sacoma - São Paulo / 340000 /  /  / ","2. Mesma rua / 894937906-123.50402310126663MCD8621.jpg / 54 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Carlos Liviero, Sacoma - São Paulo / 340000 /  /  / ","2. Mesma rua / 893881379-281.52494167042653IMG4485.jpg / 48 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Carlos Liviero, Sacoma - São Paulo / 280000 / Super preço /  / Muitas visitas","2. Mesma rua / 894569803-342.2494144750607501.jpg / 52 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Carlos Liviero, Sacoma - São Paulo / 318000 / Super preço /  / ","2. Mesma rua / 894828478-492.87633720734124QuintoAndar208.jpg / 52 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Avenida Carlos Liviero, Sacoma - São Paulo / 320000 / Super preço / Redução recente / Muitas visitas","2. Mesma rua / 894843704-740.0241240450003QuintoAndar197.jpg / 54 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Carlos Liviero, Sacoma - São Paulo / 310000 / Super preço /  / ","4. Menos de 1500m / 894484092-696.5278601418213QuintoAndar1.jpg / 50 m² | 2quarto(s) | 1 ban. | 1 vaga(s) / Av. Pe. Arlindo Vieira 2895 - Sacoma São Paulo - Sp 04166-003 Brasil, Sacoma - São Paulo / 280000 /  /  / Muitas visitas","4. Menos de 1500m / 894854776-336.66754897854076IMG0611.JPG / 56 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Rua dos Cariris Novos, Sacoma - São Paulo / 287000 /  /  / Muitas visitas"
22555,894681951,32304583,6/21/2025,16:30,350000,279489,,Rua Álvaro Fragoso,04223-000,Vila Independencia,São Paulo,-23.5950828,-46.5937391,450000,1,2,0,0,Apartamento,35,,894681951-198.98097874728083DSC0144.JPG,223,0,1,5/29/2025,-0.0909,,,,894674788,894877712,894879335,894936665,894412829,894914318,894855623,0,0,"2. Mesma rua / 894674788-245.66611188576815FN75901.JPG / 38 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Álvaro Fragoso, Vila Independencia - São Paulo / 300000 /  /  / ","2. Mesma rua / 894877712-403.126423591680840c7e365-b4a8-4485-a95f-bd165303b36d-LEAD3P-43fa566f-b4ce-4711-8a89-5d503692ac33.jpg / 40 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Álvaro Fragoso, Vila Independencia - São Paulo / 290000 / Super preço /  / ","2. Mesma rua / 894879335-504.3806537708547401.jpg / 37 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Álvaro Fragoso, Vila Independencia - São Paulo / 315000 /  /  / ","2. Mesma rua / 894936665-213.99134520095475foto15.jpg / 36 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Álvaro Fragoso, Vila Independencia - São Paulo / 285000 /  /  / ","2. Mesma rua / 894412829-378.9990537112791foto1.jpg / 40 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Álvaro Fragoso, Vila Independencia - São Paulo / 400000 /  /  / Muitas visitas","2. Mesma rua / 894914318-89.0957315365033IMG5766.jpg / 39 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Álvaro Fragoso, Vila Independencia - São Paulo / 310000 /  /  / ","5. Mesmo bairro / 894855623-231.56937984127558IMG6943.JPG / 38 m² | 2quarto(s) | 1 ban. | 0 vaga(s) / Rua Glória do Goitá, Vila Independencia - São Paulo / 342000 /  /  / ",,
30918,894898137,32232561,6/16/2025,12:30,320000,355034,,Praça Franklin Roosevelt,01303-020,Consolação,São Paulo,-23.5488545,-46.6464463,320000,1,1,0,0,StudioOuKitchenette,41,,894898137-68.94243470893224IMG3241.jpg,44,,,,,45822,Pós CCV,310000,893327933,894842629,892853399,894063964,894108404,0,0,0,0,"2. Mesma rua / 893327933-12.7506509461462481430.jpg / 35 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Praça Franklin Roosevelt, Consolação - São Paulo / 300000 /  /  / ","3. Menos de 500m / 894842629-886.7611644679521a8059d2-07c4-451d-a241-3f86c1f1e1f1-LEAD3P-2af3095d-5182-4e61-909c-d58aa1ac14d7.jpg / 44 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Rua Nestor Pestana, Consolação - São Paulo / 330000 / Super preço /  / ","3. Menos de 500m / 892853399-800.41077529882125a088.jpg / 46 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Rua Martins Fontes, Consolação - São Paulo / 355000 / Super preço /  / ","4. Menos de 1500m / 894063964-397.8380160656748MG8924.JPG / 40 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Rua da Consolação, Consolação - São Paulo / 340000 /  /  / ","4. Menos de 1500m / 894108404-279.069712916495213241961of209.jpg / 45 m² | 1quarto(s) | 1 ban. | 0 vaga(s) / Rua da Consolação, Consolação - São Paulo / 320000 / Super preço /  / ",,,,
32495,892987083,32260022,6/16/2025,19:00,700000,620234,,Rua Aroaba,05315-020,Vila Leopoldina,São Paulo,-23.5342078,-46.73268,700000,2,2,1,1,Apartamento,68,85880,892987083-183.6432578392254MG0790.jpg,266,1,57,,,45790,Canceladas pós Aceite,680000,892830961,894955308,893731169,894802296,894890928,894810160,893062902,893390364,893757311,"1. Mesmo Condomínio / 892830961-329.4409046124891IMG1024.jpg / 72 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Aroaba, Vila Leopoldina - São Paulo / 650000 / Super preço /  / Muitas visitas","1. Mesmo Condomínio / 894955308-143.5643328576771Cod22553081.jpg / 69 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Aroaba, Vila Leopoldina - São Paulo / 682500 / Super preço /  / ","2. Mesma rua / 893731169-895.2212794773807sala01.jpg / 75 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Aroaba, Vila Leopoldina - São Paulo / 696000 /  /  / Muitas visitas","3. Menos de 500m / 894802296-80.6342036508952403f6a173-2e3a-4d8f-bdcf-5cacbb8411e6-LEAD3P-e104afe2-1b34-4e2b-84c7-41b400f9dd67.jpeg / 75 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Schilling, Vila Leopoldina - São Paulo / 800000 /  /  / ","3. Menos de 500m / 894890928-521.26147020432391000345963.jpg / 75 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Aroaba, Vila Leopoldina - São Paulo / 795000 /  /  / Muitas visitas","3. Menos de 500m / 894810160-50.5751230648275996bbcf26-8ee5-4866-b033-860128d5cbad-LEAD3P-6dc01325-a680-4c3d-815a-62672043225d. / 77 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Schilling, Vila Leopoldina - São Paulo / 750000 / Super preço / Redução recente / Muitas visitas","4. Menos de 1500m / 893062902-757.7482578690461WhatsAppImage20200430at12.36.51.jpg / 70 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Carlos Weber, Vila Leopoldina - São Paulo / 560000 /  / Redução recente / ","4. Menos de 1500m / 893390364-766.36909407370851000154903.jpg / 61 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Mofarrej, Vila Leopoldina - São Paulo / 780000 /  /  / Muitas visitas","4. Menos de 1500m / 893757311-907.51501028037IMG0027.jpg / 70 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Avenida Mofarrej, Vila Leopoldina - São Paulo / 785000 /  /  / "
22696,894926471,32157452,6/13/2025,13:30,620000,536241,,Rua Professor Aprígio Gonzaga,04303-001,Vila da Saúde,São Paulo,-23.6246283,-46.6338766,620000,2,2,1,2,Apartamento,63,343514,894926471-711.1817471766532DSC0132.jpeg,21,,,,,45821,Pós CCV,600000,894965248,894618441,894695629,894914493,893417824,893558193,894597673,894669692,894746103,"2. Mesma rua / 894965248-348.7911538483240376abcae3-c538-433b-993e-ed653c6e678d-LEAD3P-efc11599-2a0b-4902-9061-305d627c7c58. / 63 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Professor Aprígio Gonzaga, Vila da Saúde - São Paulo / 589000 /  /  / ","3. Menos de 500m / 894618441-611.85154086342471d62d3b2-3816-4b79-998c-337ce8c2717b-LEAD3P-82b29e28-ff1f-4217-9a7a-f795f6a29bcc.jpg / 62 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Lomas Valentinas, Vila da Saúde - São Paulo / 530000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894695629-201.96242120940445aa87e9bc-7957-4698-860f-f1f1567590a8-LEAD3P-55b6b15d-c02d-4444-a5f1-50d3aeb796c0.JPG / 62 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Lomas Valentinas, Vila da Saúde - São Paulo / 639000 /  /  / ","4. Menos de 1500m / 894914493-201.5552542947918IMG7758.jpg / 64 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Visconde de Inhaúma, Vila da Saúde - São Paulo / 600000 /  /  / Muitas visitas","4. Menos de 1500m / 893417824-394.4834488256686IMG3130.jpg / 63 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Lomas Valentinas, Vila da Saúde - São Paulo / 620000 /  /  / Muitas visitas","4. Menos de 1500m / 893558193-402.6063398404074QuintoAndar3.jpg / 68 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Lomas Valentinas, Vila da Saúde - São Paulo / 590000 / Super preço /  / Muitas visitas","4. Menos de 1500m / 894597673-812.2811264037069J4B7881.jpg / 63 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Fagundes Dias, Vila da Saúde - São Paulo / 680000 /  /  / Muitas visitas","2. Mesma rua / 894669692-438.786662883538DSC02848.jpg / 55 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Doutor Nogueira Martins, Vila da Saúde - São Paulo / 530000 /  /  / Muitas visitas","4. Menos de 1500m / 894746103-317.94687695961863J4B2209.jpg / 55 m² | 2quarto(s) | 2 ban. | 2 vaga(s) / Rua Itapiru, Vila da Saúde - São Paulo / 670000 /  /  / Muitas visitas"
16349,894929035,32153456,6/10/2025,14:30,790000,659870,,Rua Alexandre Dumas,04717-004,Chácara Santo Antônio (zona Sul),São Paulo,-23.6306978,-46.7066097,790000,1,3,0,1,Apartamento,85,,894929035-988.2756031355913IMG2384.jpeg,20,1,3,,,45818,Pós CCV Hub CT,775000,894766738,892788564,893097698,893117123,0,0,0,0,0,"3. Menos de 500m / 894766738-872.1314602268503IMG6784.jpeg / 83 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Capitão Otávio Machado, Chácara Santo Antônio (zona Sul) - São Paulo / 895000 /  /  / Muitas visitas","3. Menos de 500m / 892788564-547.744845045649MG0536.jpg / 85 m² | 3quarto(s) | 1 ban. | 1 vaga(s) / Rua Bento de Matos, Chácara Santo Antônio (zona Sul) - São Paulo / 650000 /  /  / Muitas visitas","4. Menos de 1500m / 893097698-577.0055649124579LedaImvel3976980504.jpg / 92 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Alexandre Dumas, Chácara Santo Antônio (zona Sul) - São Paulo / 815000 /  / Redução recente / Muitas visitas","4. Menos de 1500m / 893117123-181.16698630547768013.jpg / 83 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Verbo Divino, Chácara Santo Antônio (zona Sul) - São Paulo / 760000 / Super preço /  / Muitas visitas",,,,,
32406,894934332,32307308,6/21/2025,14:00,2250000,1680555,RevendaSelect,Rua Chilon,04552-030,Vila Olímpia,São Paulo,-23.5935572,-46.6816737,2250000,1,1,1,1,Apartamento,76,,894934332-260.250563747351185d090fe-b66b-49e5-984e-43e921f23c23-LEAD3P-5639f114-6bd8-4c4a-8303-5bc91ef74fdb.jpeg,22,0,1,,,,,,894696595,894809855,894886822,894915853,892850124,893626869,894815983,894916209,893082473,"2. Mesma rua / 894696595-892.9935113736963020f772e-4583-4816-9b43-a4f9854f5f36-LEAD3P-82bc7f89-796c-44c3-be24-24edcd0052d7.JPG / 76 m² | 1quarto(s) | 1 ban. | 1 vaga(s) / Rua Chilon, Vila Olímpia - São Paulo / 2450000 /  /  / ","2. Mesma rua / 894809855-261.53792373498443865ec3c-ef16-4cf9-844c-53acdc89464e-LEAD3P-ce787f68-e42a-431f-9630-d64cda340c80.jpg / 70 m² | 1quarto(s) | 1 ban. | 1 vaga(s) / Rua Chilon, Vila Olímpia - São Paulo / 2301000 /  /  / ","2. Mesma rua / 894886822-545.6574578743675bf2c0a03-47ef-42eb-a71a-2447846b835b-LEAD3P-2e94dc30-0579-4bcd-8d5c-54d56f852d02.jpg / 71 m² | 1quarto(s) | 1 ban. | 1 vaga(s) / Rua Chilon, Vila Olímpia - São Paulo / 2500000 /  /  / ","2. Mesma rua / 894915853-949.96815641189181ab4d0c9-0800-44f3-8108-d990cf230cc0-LEAD3P-a99ce2f1-1367-4b5d-9961-5d2b5af3ab0a.jpg / 77 m² | 1quarto(s) | 2 ban. | 1 vaga(s) / Rua Chilon, Vila Olímpia - São Paulo / 1899900 /  / Redução recente / ","3. Menos de 500m / 892850124-626.337332671876322.jpg / 76 m² | 1quarto(s) | 1 ban. | 2 vaga(s) / Rua Pequetita, Vila Olímpia - São Paulo / 2280000 /  /  / Muitas visitas","3. Menos de 500m / 893626869-801.0015533152341imgnz1326.jpg / 76 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Casa do Ator, Vila Olímpia - São Paulo / 1850000 /  /  / Muitas visitas","4. Menos de 1500m / 894815983-256.7813393699697115A8493.jpg / 80 m² | 2quarto(s) | 3 ban. | 1 vaga(s) / Rua Doutor Eduardo de Souza Aranha, Vila Olímpia - São Paulo / 1850000 /  /  / ","4. Menos de 1500m / 894916209-404.71154864043524IMG4435.jpg / 86 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Alvorada, Vila Olímpia - São Paulo / 2380000 /  /  / ","4. Menos de 1500m / 893082473-49.193908084867346imgnzs22260.jpg / 74 m² | 2quarto(s) | 3 ban. | 1 vaga(s) / Rua Casa do Ator, Vila Olímpia - São Paulo / 2300000 /  /  / Muitas visitas"
22555,894726703,32135284,6/14/2025,14:00,335000,347775,,Rua Pascoal Ranieri Mazzilli,03257-180,Vila Mendes,São Paulo,-23.606587,-46.5251211,350000,2,3,1,1,Apartamento,57,,894726703-201.8353584257625IMG8376.jpg,165,0,23,6/17/2025,-0.0401,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
22635,894926911,32272359,6/18/2025,13:00,750000,560135,,Rua Lino Guedes,04288-120,Vila Brasilio Machado,São Paulo,-23.6095566,-46.6112876,750000,2,2,0,2,Casa,120,578579,894926911-800.9852115876402DSC34031.jpg,19,0,2,,,,,,894622675,894594298,0,0,0,0,0,0,0,"3. Menos de 500m / 894622675-184.38312614924658QuintoAndar40.jpg / 110 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Rua Doutor Plínio do Amaral, Vila Brasilio Machado - São Paulo / 715000 /  / Redução recente / ","3. Menos de 500m / 894594298-876.81560600654037e1b6bac-3035-4399-b66e-919823034e8a-LEAD3P-fab17442-0c3c-4471-b750-5fc98d54b87e.jpg / 110 m² | 3quarto(s) | 2 ban. | 3 vaga(s) / Rua João Batista Bonamini, Vila Brasilio Machado - São Paulo / 650000 /  /  / ",,,,,,,
32313,894708848,32277830,6/18/2025,13:30,670000,539152,,Rua Professor Wlademir Pereira,05386-360,Rio Pequeno,São Paulo,-23.5636487,-46.7584354,690000,2,2,1,1,Apartamento,60,,894708848-507.6208692047843614122024IMG0076COPIMG0076.jpg,186,0,5,3/26/2025,-0.029,,,,894784559,894678582,0,0,0,0,0,0,0,"4. Menos de 1500m / 894784559-916.148472919129219022025IMG0046COPIMG0046.jpg / 65 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Rua Miguel Sevílio, Rio Pequeno - São Paulo / 745000 /  /  / ","4. Menos de 1500m / 894678582-889.7213952901926163b6929-ff4f-4fb2-b8ab-5fbcb34ba2e9-LEAD3P-df1721dc-7e16-4e36-9d72-5db7d2ff5d8d.JPG / 54 m² | 3quarto(s) | 2 ban. | 2 vaga(s) / Avenida Escola Politécnica, Rio Pequeno - São Paulo / 617000 /  /  / ",,,,,,,
12741,894746698,32213367,6/17/2025,13:30,479000,382478,,Rua Curuena,03380-160,Chácara Belenzinho,São Paulo,-23.5737999,-46.5330181,580000,2,3,1,2,Apartamento,65,,894746698-499.90241926002363IMG1686.jpg,144,0,3,2/25/2025,-0.0962,,,,0,0,0,0,0,0,0,0,0,,,,,,,,,
12759,892891578,32310581,6/20/2025,21:00,450000,436209,,Estrada Velha da Penha,03090-020,Tatuapé,São Paulo,-23.5273747,-46.5587315,520000,2,2,1,1,Apartamento,66,28613,892891578-640.5382059342436MG5817.jpg,238,0,15,12/26/2024,-0.1346,,,,893153134,893922846,894751894,894282853,894643813,894919708,894852647,893777549,894722644,"1. Mesmo Condomínio / 893153134-403.2426746952866WhatsAppImage20200920at16.38.41.jpg / 65 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Estrada Velha da Penha, Tatuapé - São Paulo / 465000 /  /  / Muitas visitas","2. Mesma rua / 893922846-385.50944655202034MG1457.jpg / 57 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Estrada Velha da Penha, Tatuapé - São Paulo / 374000 / Super preço /  / Muitas visitas","2. Mesma rua / 894751894-511.3142290888017720518941.jpg / 68 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Estrada Velha da Penha, Tatuapé - São Paulo / 447000 / Super preço / Redução recente / Muitas visitas","2. Mesma rua / 894282853-794.366420733227615828531.JPG / 70 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Estrada Velha da Penha, Tatuapé - São Paulo / 450000 / Super preço /  / Muitas visitas","2. Mesma rua / 894643813-703.0240564809926MG8571.jpg / 67 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Estrada Velha da Penha, Tatuapé - São Paulo / 470000 /  /  / Muitas visitas","2. Mesma rua / 894919708-306.79077646829813IMG9275.jpg / 62 m² | 2quarto(s) | 2 ban. | 1 vaga(s) / Estrada Velha da Penha, Tatuapé - São Paulo / 420000 /  /  / ","3. Menos de 500m / 894852647-403.5355651942104DSCF2085.JPG / 65 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Arnaldo Cintra, Tatuapé - São Paulo / 428000 / Super preço / Redução recente / Muitas visitas","3. Menos de 500m / 893777549-322.91766711679116c894a6a7-564a-4462-ae36-fd1a1694fe70-LEAD3P-9a6ea8a5-1bb3-4e5a-b6c6-48b5b5f3d877. / 64 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Arnaldo Cintra, Tatuapé - São Paulo / 416000 / Super preço /  / Muitas visitas","3. Menos de 500m / 894722644-175.954712344871820226441.jpg / 63 m² | 3quarto(s) | 2 ban. | 1 vaga(s) / Rua Arnaldo Cintra, Tatuapé - São Paulo / 480000 /  /  / Muitas visitas"
